utla,msoa,utla_name
E10000017,E02005177,Lancashire
E10000017,E02005178,Lancashire
E10000017,E02005179,Lancashire
E10000017,E02005180,Lancashire
E10000017,E02005181,Lancashire
E10000017,E02005182,Lancashire
E10000017,E02005183,Lancashire
E10000017,E02005184,Lancashire
E10000017,E02005185,Lancashire
E10000017,E02005186,Lancashire
E10000017,E02005189,Lancashire
E10000017,E02005190,Lancashire
E10000017,E02005191,Lancashire
E10000017,E02005192,Lancashire
E10000017,E02005193,Lancashire
E10000017,E02005194,Lancashire
E10000017,E02005195,Lancashire
E10000017,E02005196,Lancashire
E10000017,E02005197,Lancashire
E10000017,E02005198,Lancashire
E10000017,E02005199,Lancashire
E10000017,E02005200,Lancashire
E10000017,E02005201,Lancashire
E10000017,E02005202,Lancashire
E10000017,E02005203,Lancashire
E10000017,E02005204,Lancashire
E10000017,E02005205,Lancashire
E10000017,E02005206,Lancashire
E10000017,E02005207,Lancashire
E10000017,E02005208,Lancashire
E10000017,E02005209,Lancashire
E10000017,E02005210,Lancashire
E10000017,E02005211,Lancashire
E10000017,E02005212,Lancashire
E10000017,E02005213,Lancashire
E10000017,E02005214,Lancashire
E10000017,E02005215,Lancashire
E10000017,E02005216,Lancashire
E10000017,E02005217,Lancashire
E10000017,E02005218,Lancashire
E10000017,E02005219,Lancashire
E10000017,E02005220,Lancashire
E10000017,E02005221,Lancashire
E10000017,E02005222,Lancashire
E10000017,E02005223,Lancashire
E10000017,E02005224,Lancashire
E10000017,E02005225,Lancashire
E10000017,E02005226,Lancashire
E10000017,E02005228,Lancashire
E10000017,E02005229,Lancashire
E10000017,E02005230,Lancashire
E10000017,E02005231,Lancashire
E10000017,E02005233,Lancashire
E10000017,E02005234,Lancashire
E10000017,E02005235,Lancashire
E10000017,E02005236,Lancashire
E10000017,E02005237,Lancashire
E10000017,E02005238,Lancashire
E10000017,E02005239,Lancashire
E10000017,E02005240,Lancashire
E10000017,E02005241,Lancashire
E10000017,E02005242,Lancashire
E10000017,E02005243,Lancashire
E10000017,E02005244,Lancashire
E10000017,E02005245,Lancashire
E10000017,E02005246,Lancashire
E10000017,E02005247,Lancashire
E10000017,E02005248,Lancashire
E10000017,E02005249,Lancashire
E10000017,E02005250,Lancashire
E10000017,E02005251,Lancashire
E10000017,E02005252,Lancashire
E10000017,E02005253,Lancashire
E10000017,E02005254,Lancashire
E10000017,E02005255,Lancashire
E10000017,E02005256,Lancashire
E10000017,E02005257,Lancashire
E10000017,E02005258,Lancashire
E10000017,E02005259,Lancashire
E10000017,E02005260,Lancashire
E10000017,E02005261,Lancashire
E10000017,E02005262,Lancashire
E10000017,E02005263,Lancashire
E10000017,E02005264,Lancashire
E10000017,E02005265,Lancashire
E10000017,E02005266,Lancashire
E10000017,E02005267,Lancashire
E10000017,E02005268,Lancashire
E10000017,E02005269,Lancashire
E10000017,E02005270,Lancashire
E10000017,E02005271,Lancashire
E10000017,E02005272,Lancashire
E10000017,E02005273,Lancashire
E10000017,E02005274,Lancashire
E10000017,E02005275,Lancashire
E10000017,E02005276,Lancashire
E10000017,E02005277,Lancashire
E10000017,E02005278,Lancashire
E10000017,E02005279,Lancashire
E10000017,E02005280,Lancashire
E10000017,E02005281,Lancashire
E10000017,E02005284,Lancashire
E10000017,E02005285,Lancashire
E10000017,E02005286,Lancashire
E10000017,E02005287,Lancashire
E10000017,E02005288,Lancashire
E10000017,E02005289,Lancashire
E10000017,E02005290,Lancashire
E10000017,E02005291,Lancashire
E10000017,E02005292,Lancashire
E10000017,E02005293,Lancashire
E10000017,E02005294,Lancashire
E10000017,E02005295,Lancashire
E10000017,E02005296,Lancashire
E10000017,E02005297,Lancashire
E10000017,E02005298,Lancashire
E10000017,E02005299,Lancashire
E10000017,E02005300,Lancashire
E10000017,E02005301,Lancashire
E10000017,E02005302,Lancashire
E10000017,E02005303,Lancashire
E10000017,E02005304,Lancashire
E10000017,E02005305,Lancashire
E10000017,E02005306,Lancashire
E10000017,E02005307,Lancashire
E10000017,E02005308,Lancashire
E10000017,E02005309,Lancashire
E10000017,E02005310,Lancashire
E10000017,E02005311,Lancashire
E10000017,E02005312,Lancashire
E10000017,E02005313,Lancashire
E10000017,E02005314,Lancashire
E10000017,E02005315,Lancashire
E10000017,E02005316,Lancashire
E10000017,E02005317,Lancashire
E10000017,E02005318,Lancashire
E10000017,E02005319,Lancashire
E10000017,E02005320,Lancashire
E10000017,E02005321,Lancashire
E10000017,E02005322,Lancashire
E10000017,E02005323,Lancashire
E10000017,E02005324,Lancashire
E10000017,E02005325,Lancashire
E10000017,E02005326,Lancashire
E10000017,E02005327,Lancashire
E10000017,E02005328,Lancashire
E10000017,E02005329,Lancashire
E10000017,E02005330,Lancashire
E10000017,E02005331,Lancashire
E10000017,E02005332,Lancashire
E10000018,E02005334,Leicestershire
E10000018,E02005335,Leicestershire
E10000018,E02005336,Leicestershire
E10000018,E02005337,Leicestershire
E10000018,E02005338,Leicestershire
E10000018,E02005339,Leicestershire
E10000018,E02005340,Leicestershire
E10000018,E02005341,Leicestershire
E10000018,E02005342,Leicestershire
E10000018,E02005343,Leicestershire
E10000018,E02005344,Leicestershire
E10000018,E02005345,Leicestershire
E10000018,E02005346,Leicestershire
E10000018,E02005347,Leicestershire
E10000018,E02005348,Leicestershire
E10000018,E02005349,Leicestershire
E10000018,E02005350,Leicestershire
E10000018,E02005351,Leicestershire
E10000018,E02005352,Leicestershire
E10000018,E02005353,Leicestershire
E10000018,E02005354,Leicestershire
E10000018,E02005355,Leicestershire
E10000018,E02005356,Leicestershire
E10000018,E02005357,Leicestershire
E10000018,E02005358,Leicestershire
E10000018,E02005359,Leicestershire
E10000018,E02005360,Leicestershire
E10000018,E02005361,Leicestershire
E10000018,E02005362,Leicestershire
E10000018,E02005363,Leicestershire
E10000018,E02005364,Leicestershire
E10000018,E02005365,Leicestershire
E10000018,E02005366,Leicestershire
E10000018,E02005368,Leicestershire
E10000018,E02005369,Leicestershire
E10000018,E02005370,Leicestershire
E10000018,E02005371,Leicestershire
E10000018,E02005372,Leicestershire
E10000018,E02005373,Leicestershire
E10000018,E02005374,Leicestershire
E10000018,E02005375,Leicestershire
E10000018,E02005376,Leicestershire
E10000018,E02005377,Leicestershire
E10000018,E02005378,Leicestershire
E10000018,E02005379,Leicestershire
E10000018,E02005380,Leicestershire
E10000018,E02005381,Leicestershire
E10000018,E02005382,Leicestershire
E10000018,E02005383,Leicestershire
E10000018,E02005384,Leicestershire
E10000018,E02005385,Leicestershire
E10000018,E02005386,Leicestershire
E10000018,E02005387,Leicestershire
E10000018,E02005388,Leicestershire
E10000018,E02005389,Leicestershire
E10000018,E02005390,Leicestershire
E10000018,E02005391,Leicestershire
E10000018,E02005392,Leicestershire
E10000018,E02005393,Leicestershire
E10000018,E02005394,Leicestershire
E10000018,E02005395,Leicestershire
E10000018,E02005396,Leicestershire
E10000018,E02005397,Leicestershire
E10000018,E02005398,Leicestershire
E10000018,E02005399,Leicestershire
E10000018,E02005400,Leicestershire
E10000018,E02005401,Leicestershire
E10000018,E02005402,Leicestershire
E10000018,E02005403,Leicestershire
E10000018,E02005404,Leicestershire
E10000018,E02005405,Leicestershire
E10000018,E02005406,Leicestershire
E10000018,E02005407,Leicestershire
E10000018,E02005408,Leicestershire
E10000018,E02005409,Leicestershire
E10000018,E02005412,Leicestershire
E10000018,E02005414,Leicestershire
E10000018,E02005415,Leicestershire
E10000018,E02005416,Leicestershire
E10000019,E02005417,Lincolnshire
E10000019,E02005418,Lincolnshire
E10000019,E02005419,Lincolnshire
E10000019,E02005420,Lincolnshire
E10000019,E02005422,Lincolnshire
E10000019,E02005423,Lincolnshire
E10000019,E02005424,Lincolnshire
E10000019,E02005425,Lincolnshire
E10000019,E02005426,Lincolnshire
E10000019,E02005427,Lincolnshire
E10000019,E02005428,Lincolnshire
E10000019,E02005429,Lincolnshire
E10000019,E02005430,Lincolnshire
E10000019,E02005431,Lincolnshire
E10000019,E02005432,Lincolnshire
E10000019,E02005433,Lincolnshire
E10000019,E02005434,Lincolnshire
E10000019,E02005435,Lincolnshire
E10000019,E02005436,Lincolnshire
E10000019,E02005437,Lincolnshire
E10000019,E02005438,Lincolnshire
E10000019,E02005439,Lincolnshire
E10000019,E02005440,Lincolnshire
E10000019,E02005441,Lincolnshire
E10000019,E02005442,Lincolnshire
E10000019,E02005443,Lincolnshire
E10000019,E02005444,Lincolnshire
E10000019,E02005445,Lincolnshire
E10000019,E02005446,Lincolnshire
E10000019,E02005447,Lincolnshire
E10000019,E02005448,Lincolnshire
E10000019,E02005449,Lincolnshire
E10000019,E02005450,Lincolnshire
E10000019,E02005451,Lincolnshire
E10000019,E02005452,Lincolnshire
E10000019,E02005453,Lincolnshire
E10000019,E02005455,Lincolnshire
E10000019,E02005456,Lincolnshire
E10000019,E02005457,Lincolnshire
E10000019,E02005458,Lincolnshire
E10000019,E02005459,Lincolnshire
E10000019,E02005460,Lincolnshire
E10000019,E02005461,Lincolnshire
E10000019,E02005462,Lincolnshire
E10000019,E02005463,Lincolnshire
E10000019,E02005464,Lincolnshire
E10000019,E02005465,Lincolnshire
E10000019,E02005466,Lincolnshire
E10000019,E02005467,Lincolnshire
E10000019,E02005468,Lincolnshire
E10000019,E02005469,Lincolnshire
E10000019,E02005470,Lincolnshire
E10000019,E02005471,Lincolnshire
E10000019,E02005472,Lincolnshire
E10000019,E02005473,Lincolnshire
E10000019,E02005474,Lincolnshire
E10000019,E02005475,Lincolnshire
E10000019,E02005476,Lincolnshire
E10000019,E02005477,Lincolnshire
E10000019,E02005478,Lincolnshire
E10000019,E02005479,Lincolnshire
E10000019,E02005480,Lincolnshire
E10000019,E02005481,Lincolnshire
E10000019,E02005482,Lincolnshire
E10000019,E02005483,Lincolnshire
E10000019,E02005484,Lincolnshire
E10000019,E02005485,Lincolnshire
E10000019,E02005486,Lincolnshire
E10000019,E02005487,Lincolnshire
E10000019,E02005488,Lincolnshire
E10000019,E02005489,Lincolnshire
E10000019,E02005490,Lincolnshire
E10000019,E02005491,Lincolnshire
E10000019,E02005492,Lincolnshire
E10000019,E02005493,Lincolnshire
E10000019,E02005494,Lincolnshire
E10000019,E02005495,Lincolnshire
E10000019,E02005496,Lincolnshire
E10000019,E02005497,Lincolnshire
E10000019,E02005498,Lincolnshire
E10000019,E02005499,Lincolnshire
E10000019,E02005500,Lincolnshire
E10000019,E02005501,Lincolnshire
E10000019,E02005502,Lincolnshire
E10000020,E02005503,Norfolk
E10000020,E02005504,Norfolk
E10000020,E02005505,Norfolk
E10000020,E02005506,Norfolk
E10000020,E02005507,Norfolk
E10000020,E02005508,Norfolk
E10000020,E02005509,Norfolk
E10000020,E02005510,Norfolk
E10000020,E02005511,Norfolk
E10000020,E02005512,Norfolk
E10000020,E02005513,Norfolk
E10000020,E02005514,Norfolk
E10000020,E02005515,Norfolk
E10000020,E02005516,Norfolk
E10000020,E02005517,Norfolk
E10000020,E02005518,Norfolk
E10000020,E02005519,Norfolk
E10000020,E02005520,Norfolk
E10000020,E02005521,Norfolk
E10000020,E02005522,Norfolk
E10000020,E02005523,Norfolk
E10000020,E02005524,Norfolk
E10000020,E02005525,Norfolk
E10000020,E02005526,Norfolk
E10000020,E02005527,Norfolk
E10000020,E02005528,Norfolk
E10000020,E02005529,Norfolk
E10000020,E02005530,Norfolk
E10000020,E02005531,Norfolk
E10000020,E02005532,Norfolk
E10000020,E02005533,Norfolk
E10000020,E02005534,Norfolk
E10000020,E02005535,Norfolk
E10000020,E02005536,Norfolk
E10000020,E02005537,Norfolk
E10000020,E02005538,Norfolk
E10000020,E02005539,Norfolk
E10000020,E02005540,Norfolk
E10000020,E02005541,Norfolk
E10000020,E02005542,Norfolk
E10000020,E02005543,Norfolk
E10000020,E02005544,Norfolk
E10000020,E02005545,Norfolk
E10000020,E02005546,Norfolk
E10000020,E02005547,Norfolk
E10000020,E02005548,Norfolk
E10000020,E02005549,Norfolk
E10000020,E02005550,Norfolk
E10000020,E02005551,Norfolk
E10000020,E02005552,Norfolk
E10000020,E02005553,Norfolk
E10000020,E02005554,Norfolk
E10000020,E02005555,Norfolk
E10000020,E02005556,Norfolk
E10000020,E02005557,Norfolk
E10000020,E02005558,Norfolk
E10000020,E02005559,Norfolk
E10000020,E02005560,Norfolk
E10000020,E02005561,Norfolk
E10000020,E02005562,Norfolk
E10000020,E02005563,Norfolk
E10000020,E02005564,Norfolk
E10000020,E02005565,Norfolk
E10000020,E02005566,Norfolk
E10000020,E02005567,Norfolk
E10000020,E02005568,Norfolk
E10000020,E02005569,Norfolk
E10000020,E02005570,Norfolk
E10000020,E02005571,Norfolk
E10000020,E02005572,Norfolk
E10000020,E02005573,Norfolk
E10000020,E02005574,Norfolk
E10000020,E02005575,Norfolk
E10000020,E02005576,Norfolk
E10000020,E02005577,Norfolk
E10000020,E02005578,Norfolk
E10000020,E02005579,Norfolk
E10000020,E02005580,Norfolk
E10000020,E02005581,Norfolk
E10000020,E02005582,Norfolk
E10000020,E02005583,Norfolk
E10000020,E02005584,Norfolk
E10000020,E02005585,Norfolk
E10000020,E02005586,Norfolk
E10000020,E02005587,Norfolk
E10000020,E02005588,Norfolk
E10000020,E02005589,Norfolk
E10000020,E02005590,Norfolk
E10000020,E02005592,Norfolk
E10000020,E02005593,Norfolk
E10000020,E02005594,Norfolk
E10000020,E02005595,Norfolk
E10000020,E02005596,Norfolk
E10000020,E02005597,Norfolk
E10000020,E02005598,Norfolk
E10000020,E02005599,Norfolk
E10000020,E02005600,Norfolk
E10000020,E02005601,Norfolk
E10000020,E02005602,Norfolk
E10000020,E02005603,Norfolk
E10000020,E02005604,Norfolk
E10000020,E02005605,Norfolk
E10000020,E02005606,Norfolk
E10000020,E02005607,Norfolk
E10000020,E02005608,Norfolk
E10000020,E02005609,Norfolk
E10000020,E02005610,Norfolk
E10000020,E02005611,Norfolk
E10000021,E02005612,Northamptonshire
E10000021,E02005613,Northamptonshire
E10000021,E02005614,Northamptonshire
E10000021,E02005615,Northamptonshire
E10000021,E02005616,Northamptonshire
E10000021,E02005617,Northamptonshire
E10000021,E02005619,Northamptonshire
E10000021,E02005620,Northamptonshire
E10000021,E02005621,Northamptonshire
E10000021,E02005622,Northamptonshire
E10000021,E02005623,Northamptonshire
E10000021,E02005624,Northamptonshire
E10000021,E02005625,Northamptonshire
E10000021,E02005626,Northamptonshire
E10000021,E02005627,Northamptonshire
E10000021,E02005628,Northamptonshire
E10000021,E02005629,Northamptonshire
E10000021,E02005630,Northamptonshire
E10000021,E02005631,Northamptonshire
E10000021,E02005632,Northamptonshire
E10000021,E02005633,Northamptonshire
E10000021,E02005634,Northamptonshire
E10000021,E02005635,Northamptonshire
E10000021,E02005636,Northamptonshire
E10000021,E02005637,Northamptonshire
E10000021,E02005638,Northamptonshire
E10000021,E02005639,Northamptonshire
E10000021,E02005640,Northamptonshire
E10000021,E02005641,Northamptonshire
E10000021,E02005642,Northamptonshire
E10000021,E02005643,Northamptonshire
E10000021,E02005644,Northamptonshire
E10000021,E02005645,Northamptonshire
E10000021,E02005646,Northamptonshire
E10000021,E02005647,Northamptonshire
E10000021,E02005648,Northamptonshire
E10000021,E02005649,Northamptonshire
E10000021,E02005650,Northamptonshire
E10000021,E02005651,Northamptonshire
E10000021,E02005652,Northamptonshire
E10000021,E02005653,Northamptonshire
E10000021,E02005654,Northamptonshire
E10000021,E02005655,Northamptonshire
E10000021,E02005656,Northamptonshire
E10000021,E02005657,Northamptonshire
E10000021,E02005658,Northamptonshire
E10000021,E02005659,Northamptonshire
E10000021,E02005660,Northamptonshire
E10000021,E02005661,Northamptonshire
E10000021,E02005662,Northamptonshire
E10000021,E02005663,Northamptonshire
E10000021,E02005664,Northamptonshire
E10000021,E02005665,Northamptonshire
E10000021,E02005666,Northamptonshire
E10000021,E02005667,Northamptonshire
E10000021,E02005668,Northamptonshire
E10000021,E02005669,Northamptonshire
E10000021,E02005670,Northamptonshire
E10000021,E02005671,Northamptonshire
E10000021,E02005672,Northamptonshire
E10000021,E02005673,Northamptonshire
E10000021,E02005674,Northamptonshire
E10000021,E02005675,Northamptonshire
E10000021,E02005676,Northamptonshire
E10000021,E02005677,Northamptonshire
E10000021,E02005678,Northamptonshire
E10000021,E02005679,Northamptonshire
E10000021,E02005680,Northamptonshire
E10000021,E02005681,Northamptonshire
E10000021,E02005682,Northamptonshire
E10000021,E02005683,Northamptonshire
E10000021,E02005684,Northamptonshire
E10000021,E02005685,Northamptonshire
E10000021,E02005686,Northamptonshire
E10000021,E02005687,Northamptonshire
E10000021,E02005688,Northamptonshire
E10000021,E02005689,Northamptonshire
E10000021,E02005690,Northamptonshire
E10000021,E02005691,Northamptonshire
E10000021,E02005692,Northamptonshire
E10000021,E02005693,Northamptonshire
E10000021,E02005694,Northamptonshire
E10000021,E02005695,Northamptonshire
E10000021,E02005696,Northamptonshire
E10000021,E02005697,Northamptonshire
E10000021,E02005698,Northamptonshire
E10000021,E02005699,Northamptonshire
E10000021,E02005700,Northamptonshire
E10000021,E02005701,Northamptonshire
E06000057,E02005702,Northumberland
E06000057,E02005703,Northumberland
E06000057,E02005704,Northumberland
E06000057,E02005705,Northumberland
E06000057,E02005706,Northumberland
E06000057,E02005707,Northumberland
E06000057,E02005708,Northumberland
E06000057,E02005709,Northumberland
E06000057,E02005710,Northumberland
E06000057,E02005711,Northumberland
E06000057,E02005712,Northumberland
E06000057,E02005713,Northumberland
E06000057,E02005714,Northumberland
E06000057,E02005715,Northumberland
E06000057,E02005716,Northumberland
E06000057,E02005717,Northumberland
E06000057,E02005718,Northumberland
E06000057,E02005719,Northumberland
E06000057,E02005720,Northumberland
E06000057,E02005721,Northumberland
E06000057,E02005722,Northumberland
E06000057,E02005723,Northumberland
E06000057,E02005724,Northumberland
E06000057,E02005725,Northumberland
E06000057,E02005726,Northumberland
E06000057,E02005727,Northumberland
E06000057,E02005728,Northumberland
E06000057,E02005729,Northumberland
E06000057,E02005730,Northumberland
E06000057,E02005731,Northumberland
E06000057,E02005732,Northumberland
E06000057,E02005733,Northumberland
E06000057,E02005734,Northumberland
E06000057,E02005735,Northumberland
E06000057,E02005736,Northumberland
E06000057,E02005737,Northumberland
E06000057,E02005738,Northumberland
E06000057,E02005739,Northumberland
E06000057,E02005740,Northumberland
E06000057,E02005741,Northumberland
E10000023,E02005742,North Yorkshire
E10000023,E02005743,North Yorkshire
E10000023,E02005744,North Yorkshire
E10000023,E02005745,North Yorkshire
E10000023,E02005746,North Yorkshire
E10000023,E02005747,North Yorkshire
E10000023,E02005748,North Yorkshire
E10000023,E02005749,North Yorkshire
E10000023,E02005750,North Yorkshire
E10000023,E02005751,North Yorkshire
E10000023,E02005752,North Yorkshire
E10000023,E02005753,North Yorkshire
E10000023,E02005754,North Yorkshire
E10000023,E02005755,North Yorkshire
E10000023,E02005756,North Yorkshire
E10000023,E02005757,North Yorkshire
E10000023,E02005758,North Yorkshire
E10000023,E02005759,North Yorkshire
E10000023,E02005760,North Yorkshire
E10000023,E02005761,North Yorkshire
E10000023,E02005762,North Yorkshire
E10000023,E02005763,North Yorkshire
E10000023,E02005764,North Yorkshire
E10000023,E02005765,North Yorkshire
E10000023,E02005766,North Yorkshire
E10000023,E02005767,North Yorkshire
E10000023,E02005768,North Yorkshire
E10000023,E02005769,North Yorkshire
E10000023,E02005770,North Yorkshire
E10000023,E02005771,North Yorkshire
E10000023,E02005772,North Yorkshire
E10000023,E02005773,North Yorkshire
E10000023,E02005774,North Yorkshire
E10000023,E02005775,North Yorkshire
E10000023,E02005776,North Yorkshire
E10000023,E02005777,North Yorkshire
E10000023,E02005778,North Yorkshire
E10000023,E02005779,North Yorkshire
E10000023,E02005780,North Yorkshire
E10000023,E02005781,North Yorkshire
E10000023,E02005782,North Yorkshire
E10000023,E02005783,North Yorkshire
E10000023,E02005784,North Yorkshire
E10000023,E02005785,North Yorkshire
E10000023,E02005786,North Yorkshire
E10000023,E02005787,North Yorkshire
E10000023,E02005788,North Yorkshire
E10000023,E02005789,North Yorkshire
E10000023,E02005790,North Yorkshire
E10000023,E02005791,North Yorkshire
E10000023,E02005794,North Yorkshire
E10000023,E02005795,North Yorkshire
E10000023,E02005796,North Yorkshire
E10000023,E02005797,North Yorkshire
E10000023,E02005798,North Yorkshire
E10000023,E02005799,North Yorkshire
E10000023,E02005800,North Yorkshire
E10000023,E02005801,North Yorkshire
E10000023,E02005802,North Yorkshire
E10000023,E02005803,North Yorkshire
E10000023,E02005804,North Yorkshire
E10000023,E02005805,North Yorkshire
E10000023,E02005806,North Yorkshire
E10000023,E02005807,North Yorkshire
E10000023,E02005808,North Yorkshire
E10000023,E02005809,North Yorkshire
E10000023,E02005810,North Yorkshire
E10000023,E02005811,North Yorkshire
E10000023,E02005812,North Yorkshire
E10000023,E02005813,North Yorkshire
E10000023,E02005814,North Yorkshire
E10000023,E02005815,North Yorkshire
E10000023,E02005816,North Yorkshire
E10000023,E02005817,North Yorkshire
E10000023,E02005818,North Yorkshire
E10000024,E02005819,Nottinghamshire
E10000024,E02005820,Nottinghamshire
E10000024,E02005821,Nottinghamshire
E10000024,E02005822,Nottinghamshire
E10000024,E02005823,Nottinghamshire
E10000024,E02005824,Nottinghamshire
E10000024,E02005825,Nottinghamshire
E10000024,E02005826,Nottinghamshire
E10000024,E02005827,Nottinghamshire
E10000024,E02005828,Nottinghamshire
E10000024,E02005829,Nottinghamshire
E10000024,E02005830,Nottinghamshire
E10000024,E02005831,Nottinghamshire
E10000024,E02005832,Nottinghamshire
E10000024,E02005833,Nottinghamshire
E10000024,E02005834,Nottinghamshire
E10000024,E02005835,Nottinghamshire
E10000024,E02005836,Nottinghamshire
E10000024,E02005837,Nottinghamshire
E10000024,E02005838,Nottinghamshire
E10000024,E02005839,Nottinghamshire
E10000024,E02005840,Nottinghamshire
E10000024,E02005842,Nottinghamshire
E10000024,E02005843,Nottinghamshire
E10000024,E02005844,Nottinghamshire
E10000024,E02005846,Nottinghamshire
E10000024,E02005847,Nottinghamshire
E10000024,E02005848,Nottinghamshire
E10000024,E02005849,Nottinghamshire
E10000024,E02005850,Nottinghamshire
E10000024,E02005851,Nottinghamshire
E10000024,E02005852,Nottinghamshire
E10000024,E02005853,Nottinghamshire
E10000024,E02005856,Nottinghamshire
E10000024,E02005857,Nottinghamshire
E10000024,E02005858,Nottinghamshire
E10000024,E02005859,Nottinghamshire
E10000024,E02005860,Nottinghamshire
E10000024,E02005861,Nottinghamshire
E10000024,E02005862,Nottinghamshire
E10000024,E02005863,Nottinghamshire
E10000024,E02005864,Nottinghamshire
E10000024,E02005865,Nottinghamshire
E10000024,E02005866,Nottinghamshire
E10000024,E02005868,Nottinghamshire
E10000024,E02005869,Nottinghamshire
E10000024,E02005870,Nottinghamshire
E10000024,E02005871,Nottinghamshire
E10000024,E02005872,Nottinghamshire
E10000024,E02005873,Nottinghamshire
E10000024,E02005874,Nottinghamshire
E10000024,E02005875,Nottinghamshire
E10000024,E02005876,Nottinghamshire
E10000024,E02005877,Nottinghamshire
E10000024,E02005878,Nottinghamshire
E10000024,E02005879,Nottinghamshire
E10000024,E02005880,Nottinghamshire
E10000024,E02005881,Nottinghamshire
E10000024,E02005882,Nottinghamshire
E10000024,E02005883,Nottinghamshire
E10000024,E02005884,Nottinghamshire
E10000024,E02005885,Nottinghamshire
E10000024,E02005886,Nottinghamshire
E10000024,E02005887,Nottinghamshire
E10000024,E02005888,Nottinghamshire
E10000024,E02005889,Nottinghamshire
E10000024,E02005890,Nottinghamshire
E10000024,E02005891,Nottinghamshire
E10000024,E02005892,Nottinghamshire
E10000024,E02005893,Nottinghamshire
E10000024,E02005894,Nottinghamshire
E10000024,E02005895,Nottinghamshire
E10000024,E02005896,Nottinghamshire
E10000024,E02005897,Nottinghamshire
E10000024,E02005898,Nottinghamshire
E10000024,E02005899,Nottinghamshire
E10000024,E02005900,Nottinghamshire
E10000024,E02005901,Nottinghamshire
E10000024,E02005902,Nottinghamshire
E10000024,E02005903,Nottinghamshire
E10000024,E02005904,Nottinghamshire
E10000024,E02005905,Nottinghamshire
E10000024,E02005906,Nottinghamshire
E10000024,E02005907,Nottinghamshire
E10000024,E02005908,Nottinghamshire
E10000024,E02005909,Nottinghamshire
E10000024,E02005910,Nottinghamshire
E10000024,E02005911,Nottinghamshire
E10000024,E02005912,Nottinghamshire
E10000024,E02005913,Nottinghamshire
E10000024,E02005914,Nottinghamshire
E10000024,E02005915,Nottinghamshire
E10000024,E02005916,Nottinghamshire
E10000024,E02005917,Nottinghamshire
E10000024,E02005918,Nottinghamshire
E10000024,E02005919,Nottinghamshire
E10000024,E02005920,Nottinghamshire
E10000025,E02005921,Oxfordshire
E10000025,E02005922,Oxfordshire
E10000025,E02005923,Oxfordshire
E10000025,E02005924,Oxfordshire
E10000025,E02005925,Oxfordshire
E10000025,E02005926,Oxfordshire
E10000025,E02005927,Oxfordshire
E10000025,E02005928,Oxfordshire
E10000025,E02005929,Oxfordshire
E10000025,E02005930,Oxfordshire
E10000025,E02005931,Oxfordshire
E10000025,E02005932,Oxfordshire
E10000025,E02005933,Oxfordshire
E10000025,E02005934,Oxfordshire
E10000025,E02005935,Oxfordshire
E10000025,E02005936,Oxfordshire
E10000025,E02005937,Oxfordshire
E10000025,E02005938,Oxfordshire
E10000025,E02005939,Oxfordshire
E10000025,E02005940,Oxfordshire
E10000025,E02005941,Oxfordshire
E10000025,E02005942,Oxfordshire
E10000025,E02005943,Oxfordshire
E10000025,E02005944,Oxfordshire
E10000025,E02005945,Oxfordshire
E10000025,E02005946,Oxfordshire
E10000025,E02005947,Oxfordshire
E10000025,E02005948,Oxfordshire
E10000025,E02005949,Oxfordshire
E10000025,E02005950,Oxfordshire
E10000025,E02005951,Oxfordshire
E10000025,E02005952,Oxfordshire
E10000025,E02005953,Oxfordshire
E10000025,E02005954,Oxfordshire
E10000025,E02005955,Oxfordshire
E10000025,E02005956,Oxfordshire
E10000025,E02005957,Oxfordshire
E10000025,E02005958,Oxfordshire
E10000025,E02005959,Oxfordshire
E10000025,E02005960,Oxfordshire
E10000025,E02005961,Oxfordshire
E10000025,E02005962,Oxfordshire
E10000025,E02005963,Oxfordshire
E10000025,E02005964,Oxfordshire
E10000025,E02005965,Oxfordshire
E10000025,E02005966,Oxfordshire
E10000025,E02005967,Oxfordshire
E10000025,E02005968,Oxfordshire
E10000025,E02005969,Oxfordshire
E10000025,E02005970,Oxfordshire
E10000025,E02005971,Oxfordshire
E10000025,E02005972,Oxfordshire
E10000025,E02005973,Oxfordshire
E10000025,E02005974,Oxfordshire
E10000025,E02005975,Oxfordshire
E10000025,E02005976,Oxfordshire
E10000025,E02005977,Oxfordshire
E10000025,E02005978,Oxfordshire
E10000025,E02005979,Oxfordshire
E10000025,E02005980,Oxfordshire
E10000025,E02005981,Oxfordshire
E10000025,E02005982,Oxfordshire
E10000025,E02005983,Oxfordshire
E10000025,E02005984,Oxfordshire
E10000025,E02005985,Oxfordshire
E10000025,E02005986,Oxfordshire
E10000025,E02005987,Oxfordshire
E10000025,E02005988,Oxfordshire
E10000025,E02005991,Oxfordshire
E10000025,E02005992,Oxfordshire
E10000025,E02005993,Oxfordshire
E10000025,E02005994,Oxfordshire
E10000025,E02005995,Oxfordshire
E10000025,E02005996,Oxfordshire
E10000025,E02005997,Oxfordshire
E10000025,E02005998,Oxfordshire
E10000025,E02005999,Oxfordshire
E10000025,E02006000,Oxfordshire
E10000025,E02006001,Oxfordshire
E10000025,E02006002,Oxfordshire
E10000025,E02006003,Oxfordshire
E10000025,E02006004,Oxfordshire
E10000025,E02006005,Oxfordshire
E10000025,E02006006,Oxfordshire
E10000025,E02006007,Oxfordshire
E06000051,E02006008,Shropshire
E06000051,E02006009,Shropshire
